Open,High,Low,Close,Volume
3977.24,3985.73,3970.63,3973.04,46.35545109
3972.29,3972.7,3934.33,3971.54,252.03468176
3971.54,3990.83,3971.54,3981.07,166.86041641
3980.0,3994.28,3969.69,3992.39,23.34923147
3992.87,4063.96,3992.87,4063.96,285.71014882
4062.96,4086.61,4048.79,4053.61,403.0581085
4053.61,4053.61,4003.5,4023.16,1612.07367175
4023.67,4023.67,3976.0,3992.76,317.97247313
3992.77,4015.82,3992.77,4010.47,51.14945658
4010.44,4019.99,4008.22,4018.12,102.1208785
4018.29,4020.0,4000.17,4016.29,65.0574111
4016.05,4029.73,4008.84,4012.1,140.46555389
4011.17,4026.17,4005.01,4026.17,32.32315985
4026.32,4035.47,4023.29,4031.73,55.4627362
4033.13,4039.08,4020.0,4020.0,688.98912788
4020.0,4033.33,4015.0,4030.03,793.30642056
4031.68,4031.68,4007.88,4015.19,32.2194449
4015.3,4021.12,4010.0,4021.11,17.71755454
4021.08,4021.12,4010.76,4013.0,99.9862749
4016.59,4031.1,4010.31,4026.59,622.64614527
4026.5,4043.06,4016.29,4037.23,67.64361691
4038.83,4050.0,4030.25,4050.0,75.53887433
4048.58,4048.58,4034.76,4042.22,76.42514611
4043.15,4064.72,4010.0,4016.32,128.82314419
4016.32,4036.16,4001.04,4027.02,105.15383893
4031.44,4042.27,4022.09,4022.09,86.66056445
4022.11,4022.11,4001.26,4010.62,31.38647452
4010.63,4016.6,3993.9,4010.15,46.62153306
4010.15,4021.12,4006.56,4014.29,40.30566067
4017.1,4022.32,4004.12,4022.32,45.92203724
4024.75,4036.3,4024.75,4033.16,40.19343192
4033.14,4048.0,4028.22,4028.24,65.16819619
4028.23,4043.83,4028.23,4041.45,62.74406008
4042.97,4051.38,4042.9,4043.9,68.77594142
4043.91,4060.36,4036.78,4060.36,76.12465792
4060.68,4087.78,4050.0,4073.61,537.62591547
4073.84,4094.35,4068.58,4086.34,331.00396828
4087.51,4097.91,4077.29,4093.06,286.99298051
4091.73,4091.73,4070.87,4075.62,241.30532936
4075.62,4080.67,4065.97,4072.0,169.75702863
4072.0,4074.64,4063.84,4068.83,74.50562335
4066.99,4070.71,4051.53,4052.72,247.05498895
4052.63,4054.51,4037.01,4047.45,167.4004107
4047.44,4054.03,4030.04,4030.96,60.70578633
4031.48,4036.24,4024.88,4028.89,62.05198463
4030.32,4049.25,4030.32,4043.52,70.73468123
4043.52,4050.0,4040.0,4040.0,87.30247362
4038.84,4045.34,4035.01,4041.45,36.1834589
4038.77,4050.0,4038.5,4038.5,33.6570277
4041.6,4041.6,4013.07,4017.85,302.89459372
4016.37,4025.07,4003.89,4003.89,117.36730379
4004.9,4020.26,4002.44,4014.49,166.63143384
4015.0,4021.08,4010.13,4021.08,59.5651525
4021.09,4037.36,4014.85,4035.41,123.46995606
4036.19,4036.19,4014.48,4016.26,1055.74821721
4016.29,4016.29,4005.92,4008.27,73.89854351
4008.27,4021.12,4008.0,4008.0,685.06495792
4008.0,4008.0,3972.56,3997.71,727.00185861
3997.48,4031.99,3994.73,4030.71,1486.94979441
4025.69,4030.0,4015.44,4017.41,35.04624303
4017.82,4026.53,4012.5,4019.99,1541.30509169
4020.0,4069.2,4020.0,4064.32,1534.27057161
4063.16,4063.16,4027.5,4027.5,215.74931098
4028.06,4059.66,4023.32,4046.52,173.56799089
4043.46,4084.81,4041.62,4084.81,625.8485466
4084.77,4094.99,4070.0,4089.46,450.57626983
4085.25,4091.85,4073.79,4088.8,429.85461393
4090.65,4100.0,4080.4,4085.91,379.51530588
4084.53,4096.34,4080.01,4085.9,98.71715462
4085.91,4085.91,4061.6,4065.82,84.75590632
4065.83,4068.12,4054.52,4062.58,26.23019248
4063.68,4074.6,4060.77,4063.74,141.07986967
4062.39,4072.51,4033.97,4045.39,182.74664148
4046.07,4050.0,4039.4,4050.0,18.24623592
4050.0,4050.0,4041.12,4041.12,61.26424177
4041.11,4045.12,4029.89,4031.74,413.9348274
4031.74,4049.99,4031.74,4048.71,61.56094809
4048.4,4052.92,4041.65,4052.92,42.00276799
4052.91,4052.91,4035.0,4036.8,17.52599393
4036.4,4039.9,4030.0,4038.0,1068.32353974
4038.02,4049.73,4035.5,4045.02,28.3674655
4046.96,4056.93,4046.96,4056.71,61.94072792
4054.88,4055.81,4044.8,4044.8,23.12811524
4045.39,4047.44,4033.31,4039.08,102.64254558
4037.37,4048.2,4033.07,4041.01,13.65713945
4042.93,4046.51,4035.0,4035.0,18.35259816
4035.0,4035.01,4011.22,4016.66,190.73143513
4015.7,4034.84,4015.7,4034.01,19.10243991
4034.0,4046.41,4030.85,4041.06,109.895533
4039.01,4049.8,4037.7,4042.57,53.92248695
4042.58,4043.76,4033.08,4036.56,37.39689974
4036.56,4052.64,4036.56,4051.83,112.47560346
4051.69,4060.98,4045.25,4049.37,45.69399223
4046.32,4058.89,4046.32,4058.77,13.09175286
4058.76,4058.76,4052.91,4055.95,17.28845297
4056.67,4059.84,4048.17,4048.17,26.9267076
4048.18,4067.93,4048.17,4064.14,165.45699999
4057.2,4059.98,4055.0,4055.02,33.44628577
4057.52,4062.9,4055.0,4058.57,113.84285693
4058.57,4059.93,4051.57,4058.9,114.29399404
4058.89,4060.13,4037.5,4040.71,2774.16462157
4039.4,4039.4,4010.93,4014.05,1674.27681227
4014.96,4016.15,4000.2,4013.44,141.98690846
4013.34,4024.0,4009.87,4011.9,100.39306133
4012.18,4026.29,4006.79,4019.11,103.64710858
4018.71,4019.21,4011.13,4012.04,23.74753083
4012.05,4020.0,3994.72,4008.65,237.57783321
4008.02,4012.21,3990.0,3996.97,97.22965614
3998.0,4016.01,3997.06,4012.91,124.99253711
4010.65,4018.6,4005.24,4009.25,45.60633458
4009.9,4012.31,4003.06,4012.3,29.47082299
4012.31,4022.37,4011.12,4015.24,56.34221852
4015.24,4029.64,4015.24,4027.0,24.80632743
4024.2,4048.71,4024.2,4048.71,48.97886588
4048.67,4058.87,4035.0,4037.24,356.91564483
4038.41,4046.33,4029.51,4038.95,37.68934736
4038.51,4059.65,4037.44,4058.92,214.71014374
4057.49,4058.95,4040.7,4042.0,56.23849656
4040.63,4044.03,4034.64,4038.25,76.57691581
4038.86,4054.03,4038.86,4048.4,71.84369414
4048.41,4051.71,4037.01,4037.02,15.71663523
4037.02,4042.7,4030.94,4034.79,60.31070252
4035.16,4048.36,4030.35,4047.47,17.12965934
4048.39,4056.96,4039.78,4056.96,301.88919657
4055.18,4055.28,4040.0,4040.0,166.44278148
4040.0,4043.05,4030.84,4043.05,54.04491268
4043.06,4053.57,4040.8,4050.24,75.8708241
4051.68,4051.68,4038.5,4039.17,34.31600021
4039.17,4044.0,4036.4,4040.72,72.364475
4040.02,4040.02,4024.46,4030.68,1187.54402897
4030.51,4030.84,4021.22,4028.01,184.62251212
4027.34,4033.78,4022.3,4023.26,125.94700086
4023.28,4033.25,4022.11,4031.65,25.59631598
4031.65,4039.13,4031.65,4036.36,127.93784924
4036.36,4043.06,4030.19,4043.06,22.79692195
4044.0,4086.69,4044.0,4076.75,972.73651361
4078.02,4093.58,4069.09,4071.38,932.51092033
4070.31,4078.04,4058.7,4072.1,768.5602608
4073.1,4089.02,4072.67,4088.55,550.64877632
4089.8,4146.29,4089.8,4139.62,1560.42511191
4140.29,4161.59,4135.0,4148.44,718.4580927
4148.9,4159.16,4139.42,4149.0,918.95572055
4149.0,4155.99,4142.87,4155.0,156.14568451
4152.07,4171.26,4152.07,4158.01,309.8782926
4158.06,4161.12,4142.74,4142.99,118.27624265
4145.21,4159.36,4145.21,4154.23,133.5772375
4153.01,4153.01,4138.99,4139.0,621.87999537
4139.0,4163.72,4139.0,4156.8,366.07661599
4157.37,4170.0,4157.37,4170.0,290.21570689
4168.57,4176.99,4158.54,4160.0,234.06240242
4158.9,4159.03,4146.47,4149.28,142.6808228
4149.27,4152.76,4141.86,4152.34,238.04346145
4152.18,4155.81,4150.0,4150.35,157.19675023
4151.13,4151.13,4125.75,4133.6,653.11773703
4134.41,4137.54,4119.23,4122.23,1210.17954375
4122.24,4134.52,4117.24,4133.83,901.59992663
4133.88,4138.75,4127.77,4132.84,32.88839241
4132.84,4146.02,4132.44,4146.02,47.01535607
4142.46,4155.0,4142.46,4154.99,218.64164302
4155.0,4170.81,4144.56,4158.95,742.7122103
4158.88,4158.88,4150.01,4157.0,47.85860656
4155.81,4157.02,4131.81,4136.91,130.60586468
4137.28,4139.12,4128.0,4133.54,99.6504136
4133.08,4145.54,4132.43,4140.03,103.55300014
4140.02,4140.02,4107.99,4122.18,340.82957204
4116.56,4116.56,4099.57,4107.44,269.27705042
4105.38,4110.14,4060.43,4067.57,716.91595549
4067.78,4067.78,4005.0,4010.19,465.92427247
4013.15,4024.44,3991.17,3997.51,715.08176684
3997.52,4017.66,3970.0,3987.61,572.25460464
3988.21,3998.11,3972.5,3972.76,193.77503408
3972.51,3995.99,3961.73,3986.85,512.34241736
3989.18,3995.89,3980.65,3981.74,78.47264473
3981.74,3984.96,3959.01,3977.11,208.02185302
3980.39,3987.4,3975.44,3985.52,47.13734595
3985.51,3992.09,3974.71,3992.09,48.39830028
3992.64,3994.48,3982.89,3994.47,163.1362989
3994.47,4011.02,3994.47,4010.21,358.71514537
4009.5,4009.5,4000.0,4000.01,28.73729105
4000.0,4010.15,3994.05,4010.15,55.66428581
4011.58,4017.25,4005.09,4011.59,135.16848907
4009.28,4017.94,4008.68,4017.94,116.54959381
4017.94,4024.27,4012.62,4020.16,65.54308074
4018.28,4019.99,4012.61,4012.61,72.68806888
4011.12,4016.98,3997.29,3997.3,165.23560154
3997.29,4008.11,3996.34,4006.61,94.00353229
4009.13,4048.33,4009.13,4041.48,174.91481524
4034.7,4038.01,4023.72,4026.69,136.1735526
4026.7,4033.46,3997.65,3997.65,137.96278777
3998.26,4007.14,3982.16,3998.89,230.8400856
3995.96,3998.2,3985.15,3992.27,64.61613828
3989.89,3999.18,3984.52,3987.97,86.06849745
3987.97,4007.11,3987.97,4002.62,239.70709089
4002.62,4007.81,3975.0,3979.52,43.65530976
3979.1,3990.31,3978.16,3989.68,210.63514916
3988.75,4014.4,3954.71,4009.68,1218.54433879
4006.66,4019.15,4000.61,4002.01,1008.43383079
4003.7,4025.79,4003.7,4025.63,77.21881708
4021.81,4032.09,4018.53,4022.0,176.63250682
4022.0,4022.0,4000.2,4003.5,229.30501038
4003.5,4007.22,3996.26,4002.83,205.1261
4002.69,4003.92,3993.05,3998.02,40.80742547
3998.46,4003.24,3996.21,3999.73,32.75217608
3999.74,4008.0,3990.01,3996.16,120.14829339
3995.15,3998.11,3981.29,3986.71,204.94833022
3984.94,3998.66,3984.94,3998.64,36.87518117
3997.81,4006.13,3992.73,3996.26,115.14270453
3994.87,4007.8,3990.01,4006.29,87.9092918
4007.08,4015.05,4001.39,4002.56,350.93866613
4004.25,4011.89,4004.25,4008.56,57.00944001
4007.17,4016.72,4004.6,4014.39,120.33717309
4014.4,4018.54,4010.34,4017.82,107.820187
4017.82,4023.8,4005.02,4005.02,188.54379075
4005.01,4005.2,3991.87,3996.36,312.23149053
3993.99,3999.1,3990.02,3991.42,199.26031695
3990.96,3997.75,3985.55,3987.35,109.00324452
3987.35,3993.07,3962.8,3982.45,271.77008865
3982.26,3988.5,3971.85,3981.19,79.40531219
3980.66,3981.77,3971.31,3976.13,67.6552993
3976.77,3976.77,3936.16,3944.83,346.81868455
3944.84,3944.85,3907.5,3917.89,699.98406584
3916.83,3922.18,3905.0,3916.33,835.07696498
3916.32,3921.72,3910.05,3919.0,658.38089238
3919.0,3919.0,3873.99,3876.0,843.3546093
3876.0,3880.9,3842.18,3864.58,948.42518248
3862.41,3870.22,3837.77,3848.33,1667.72263945
3848.34,3856.43,3766.0,3809.9,2607.17190958
3809.9,3831.84,3772.18,3811.02,962.42561044
3813.9,3818.97,3757.12,3794.64,1230.35760279
3790.93,3803.0,3775.28,3801.71,1787.41033766
3801.71,3820.69,3787.32,3812.36,406.37788966
3812.35,3880.75,3804.0,3853.37,1626.32303794
3853.66,3853.66,3826.0,3834.08,549.67270842
3831.99,3840.87,3813.69,3815.9,390.5238275
3815.91,3831.51,3810.27,3827.07,421.58079715
3827.08,3836.8,3823.01,3830.31,186.02462639
3830.23,3833.76,3817.22,3822.44,332.62602356
3821.34,3823.79,3814.89,3814.93,128.38380723
3814.9,3830.36,3814.75,3824.0,249.8697607
3819.43,3821.52,3786.42,3788.0,474.06828425
3785.05,3788.11,3705.0,3720.83,2699.75371173
3721.09,3731.0,3665.41,3693.27,4616.97463915
3692.85,3775.98,3687.25,3766.56,1497.59705827
3766.55,3786.52,3758.8,3782.9,370.99702072
3782.89,3785.82,3747.84,3760.0,1051.24246985
3760.0,3765.3,3718.07,3731.53,1439.48142124
3732.09,3764.36,3721.8,3752.67,2436.27133518
3754.35,3766.12,3719.1,3735.51,920.86768331
3735.44,3743.59,3720.76,3740.78,545.83352614
3742.39,3765.0,3719.83,3731.63,659.05755134
3733.61,3781.59,3733.53,3771.73,541.47129099
3771.61,3801.95,3758.81,3797.24,594.04770869
3791.98,3799.63,3784.17,3797.42,398.19962597
3797.68,3813.57,3797.34,3803.44,696.99067764
3802.51,3811.99,3795.97,3796.09,191.41733288
3795.6,3803.55,3780.76,3801.8,289.75711411
3801.9,3805.59,3790.09,3793.52,270.37576172
3793.24,3796.71,3776.78,3786.2,205.22848699
3783.54,3790.75,3777.12,3783.38,1109.71239335
3784.12,3799.92,3766.02,3773.09,853.33908583
3776.73,3815.38,3768.33,3815.38,869.31896117
3815.38,3833.29,3811.01,3827.0,197.928548
3827.0,3829.59,3814.08,3818.61,47.67411201
3818.61,3818.61,3799.31,3808.43,564.18645511
3809.32,3816.74,3796.52,3796.52,132.48862846
3796.06,3796.06,3770.05,3774.91,1689.66393024
3776.93,3790.75,3768.64,3784.27,353.81462832
3782.8,3788.67,3776.56,3788.67,118.14006708
3787.56,3787.56,3750.13,3758.36,301.83710634
3757.48,3782.26,3754.07,3781.65,57.70661843
3780.73,3781.34,3765.0,3781.34,66.6590291
3781.34,3798.3,3781.34,3784.84,125.20653727
3785.61,3792.89,3773.85,3786.44,110.47298674
3787.34,3789.36,3766.69,3768.94,1086.54461138
3765.01,3780.08,3757.47,3772.61,634.73539911
3774.19,3790.22,3774.19,3787.36,643.7353077
3790.62,3794.31,3780.75,3782.62,34.92437601
3783.23,3793.79,3773.98,3781.54,476.65041322
3781.54,3783.0,3765.45,3771.44,102.96014192
3771.94,3778.76,3757.71,3757.71,267.68132344
3757.9,3771.17,3757.9,3770.87,145.48384468
3770.87,3783.72,3770.86,3773.64,106.98615176
3773.65,3777.13,3732.82,3737.54,455.93733543
3737.43,3756.19,3736.88,3739.33,178.16396025
3739.33,3739.33,3694.91,3695.87,1838.10573014
3697.91,3713.95,3689.0,3695.4,271.34295244
3697.59,3726.44,3697.59,3726.44,169.45219079
3726.28,3756.18,3725.63,3730.27,126.66006646
3728.53,3750.0,3727.62,3740.48,68.8771905
3740.94,3769.64,3740.94,3762.69,306.34356465
3764.32,3786.34,3764.32,3781.14,210.16456794
3782.05,3805.0,3782.05,3804.99,1348.9656903
3805.0,3819.21,3791.78,3797.11,521.44023099
3797.36,3820.0,3795.0,3819.79,422.0341213
3820.0,3820.93,3804.66,3820.93,105.13607247
3820.92,3821.67,3800.01,3800.31,81.6810509
3800.31,3807.27,3795.86,3800.0,129.02082084
3800.01,3803.59,3780.22,3780.22,339.3907718
3780.3,3786.0,3765.99,3768.58,245.6080915
3767.87,3787.41,3763.65,3787.41,141.11227017
3785.39,3796.37,3780.48,3785.91,68.58521108
3784.41,3812.69,3784.41,3790.48,249.53620177
3790.88,3818.54,3790.88,3818.54,58.93730608
3818.08,3819.6,3805.32,3810.49,71.96944786
3809.57,3822.43,3807.14,3811.01,1148.6440302
3811.01,3811.01,3798.09,3810.47,183.37765951
3810.47,3845.0,3798.78,3841.8,1521.09237304
3841.82,3868.21,3840.92,3853.6,1645.97611485
3853.6,3864.59,3846.58,3846.58,980.00139742
3846.58,3846.59,3825.64,3831.03,75.59254435
3830.12,3839.59,3826.21,3829.36,98.08444926
3828.34,3840.89,3828.34,3838.15,179.61967461
3837.01,3837.85,3810.41,3813.95,289.01126706
3814.87,3814.87,3778.72,3778.73,1237.00253619
3778.72,3798.9,3772.56,3796.45,224.98493725
3796.35,3811.38,3774.19,3780.77,239.97626669
3781.22,3784.35,3768.09,3772.54,381.99256864
3772.27,3808.97,3772.27,3805.07,191.78835889
3804.84,3822.05,3795.91,3820.26,146.82632716
3821.05,3823.66,3795.91,3795.91,291.7125919
3795.91,3834.63,3794.36,3832.69,179.54272105
3833.86,3834.63,3807.21,3812.0,959.31552053
3813.7,3817.23,3773.2,3782.11,1796.96451055
3785.61,3800.0,3768.26,3784.75,772.99623456
3785.26,3795.0,3750.0,3795.0,357.81787011
3795.0,3800.0,3781.05,3788.53,1373.24763906
3786.96,3800.0,3764.36,3765.68,319.02836523
3765.76,3790.18,3765.04,3777.87,1405.46505704
3781.2,3798.0,3778.66,3797.82,123.23797745
3796.44,3797.0,3780.75,3780.77,296.75889313
3780.76,3780.76,3760.0,3760.58,74.03610809
3760.02,3781.76,3754.0,3777.68,280.44652899
3779.91,3779.91,3758.81,3769.19,1132.59256718
3765.34,3765.34,3726.59,3735.62,475.04238999
3737.42,3754.01,3737.42,3750.26,884.90157242
3749.81,3773.31,3749.13,3762.72,630.87062175
3762.61,3773.83,3761.78,3773.83,607.32785041
3773.48,3785.81,3769.78,3772.72,806.66852082
3772.13,3779.97,3760.41,3771.66,582.01996731
3770.67,3796.09,3770.28,3787.18,174.87509509
3787.18,3800.0,3787.18,3799.99,180.10149782
3800.0,3862.75,3797.91,3848.42,2438.13812271
3847.5,3847.5,3819.58,3835.39,292.36745524
3834.94,3863.27,3832.02,3860.25,1069.02990459
3857.34,3863.68,3846.57,3861.2,603.69764161
3860.7,3881.71,3846.58,3871.96,1168.76331373
3874.18,3879.18,3847.96,3852.13,759.13730534
3854.68,3862.93,3847.79,3854.69,130.81837412
3853.79,3860.88,3832.62,3832.62,622.01351464
3832.62,3841.65,3824.82,3841.63,129.26706815
3842.14,3846.07,3836.31,3840.02,70.63210966
3840.01,3851.16,3824.63,3845.42,170.45181753
3844.48,3849.83,3835.6,3839.42,57.74082525
3837.99,3856.35,3837.99,3853.23,140.25817391
3853.19,3869.64,3844.02,3861.96,228.95554317
3861.4,3873.74,3852.71,3861.85,117.78800376
3863.0,3895.0,3851.3,3884.0,436.79854029
3883.71,3892.72,3863.27,3863.78,299.73339233
3863.61,3867.93,3848.25,3848.25,310.55115163
3848.25,3848.25,3823.32,3827.79,166.68443183
3827.79,3838.42,3825.01,3832.53,23.91639201
3832.71,3841.11,3823.38,3829.08,39.66247963
3831.01,3837.66,3829.32,3835.63,49.17046543
3836.42,3836.42,3806.04,3820.0,1201.20104357
3820.0,3828.61,3815.64,3820.74,225.16957157
3822.21,3824.73,3814.32,3817.26,93.16379254
3818.03,3827.33,3817.74,3827.3,67.64572183
3828.13,3828.6,3819.96,3821.32,85.23539586
3819.93,3833.95,3819.8,3832.44,61.75699482
3833.32,3840.14,3833.32,3835.66,1133.87375317
3835.66,3847.81,3831.88,3847.81,45.03928706
3848.05,3857.46,3828.29,3845.59,220.54207161
3845.6,3893.78,3845.6,3871.87,512.87213216
3872.83,3872.83,3859.65,3863.76,148.97109823
3863.43,3863.43,3856.39,3858.53,102.13355229
3858.16,3858.21,3838.82,3845.31,237.55802895
3844.63,3850.74,3839.23,3850.48,25.19653412
3851.1,3864.71,3850.49,3850.49,100.53137729
3850.49,3855.14,3841.97,3851.06,109.97758992
3851.06,3866.33,3849.65,3863.77,1117.96417408
3861.62,3878.51,3861.62,3867.65,77.03392449
3867.65,3877.53,3855.0,3855.0,101.11395789
3852.66,3857.91,3850.41,3853.16,147.35322671
3853.16,3864.88,3843.99,3864.88,93.04886446
3865.44,3870.88,3858.53,3858.78,120.96057111
3859.18,3871.43,3858.16,3871.1,126.20830073
3869.81,3871.35,3862.22,3863.78,112.37944286
3865.0,3879.98,3864.63,3869.29,247.62429449
3868.52,3889.42,3868.51,3883.08,128.71216614
3886.29,3900.0,3886.29,3887.18,429.78461007
3887.41,3891.59,3876.16,3889.5,145.73309468
3889.71,3892.48,3877.77,3881.01,131.59776341
3879.62,3883.0,3872.88,3877.19,24.09793282
3877.25,3878.77,3871.64,3874.66,15.85173253
3874.66,3883.0,3874.66,3879.44,110.18828088
3879.98,3889.2,3877.0,3877.0,54.57892677
3877.0,3877.0,3859.01,3866.73,123.04466315
3862.3,3865.57,3857.54,3861.07,31.77287834
3860.78,3871.84,3858.05,3861.99,73.65875782
3863.69,3875.18,3860.71,3872.38,20.9764709
3872.58,3877.01,3846.57,3846.89,141.95399063
3849.28,3858.4,3847.35,3855.74,72.18296242
3856.62,3861.67,3850.08,3853.26,145.06260034
3851.55,3871.31,3850.0,3870.95,164.5022779
3870.68,3870.96,3862.79,3868.44,46.84563256
3869.98,3869.98,3823.64,3829.72,301.47186879
3829.86,3834.87,3812.01,3812.01,839.00202707
3812.01,3823.66,3806.9,3820.98,643.13713951
3820.98,3823.65,3807.88,3822.19,81.72112529
3823.34,3833.72,3823.34,3829.0,66.86782586
3830.0,3833.12,3815.31,3820.54,74.1319426
3817.32,3826.83,3812.19,3825.86,169.16710333
3825.33,3825.33,3817.05,3820.3,107.33336505
3818.86,3818.86,3774.68,3775.62,1638.20161064
3774.65,3780.99,3767.0,3776.32,122.85683774
3776.27,3784.73,3739.05,3744.65,943.563408
3744.65,3747.56,3705.0,3720.0,779.69640066
3724.93,3744.98,3713.74,3713.74,207.51106194
3720.07,3723.42,3651.13,3663.42,909.04330387
3663.4,3725.22,3650.0,3689.78,2240.55497493
3690.0,3716.87,3669.75,3700.98,444.56832416
3700.61,3702.94,3678.05,3693.11,238.96289908
3693.11,3715.0,3676.68,3714.99,529.70449446
3714.99,3723.36,3707.18,3708.5,471.13057459
3708.67,3712.9,3694.93,3712.9,349.29243563
3712.85,3743.0,3711.07,3737.08,427.2375224
3737.07,3739.11,3727.0,3729.91,119.29680592
3729.31,3742.27,3722.45,3742.06,229.10730655
3742.07,3764.91,3738.86,3760.36,119.67040461
3759.22,3816.11,3759.22,3812.85,548.53752727
3815.18,3840.0,3778.1,3809.18,1762.14461201
3807.53,3985.53,3763.75,3946.22,6861.65589514
3949.99,3954.36,3866.4,3897.75,2772.50464652
3894.66,3970.0,3885.72,3934.34,2747.56262275
3937.6,3984.7,3935.09,3970.69,3875.79228356
3970.99,4050.0,3965.87,4034.69,3343.29965875
4037.04,4070.86,4018.43,4060.46,1784.73692542
4060.65,4094.04,4051.63,4072.02,754.88825616
4070.06,4084.8,4045.63,4056.23,3998.9484913
4056.23,4072.56,4044.03,4044.37,2624.57269034
4044.04,4085.0,4038.95,4078.69,344.60090627
4078.0,4090.0,4049.36,4053.99,537.5111322
4051.67,4066.01,4045.01,4064.37,331.57685917
4064.37,4070.0,4042.03,4042.03,352.49629641
4041.52,4050.57,4022.92,4022.93,253.18857502
4022.93,4029.57,4019.43,4022.67,200.53331221
4022.67,4029.0,3995.0,4000.0,1716.21732128
4000.0,4029.42,4000.0,4025.0,1088.5002654
4024.99,4024.99,4012.91,4016.65,42.26878665
4015.99,4016.09,4005.73,4006.84,158.20641521
4006.16,4026.14,4006.15,4019.8,189.87327725
4019.8,4040.4,4019.04,4036.22,158.91612522
4036.01,4053.99,4036.01,4041.38,146.35955291
4043.33,4054.31,4030.6,4049.6,291.01495049
4050.0,4057.39,4039.74,4044.32,821.18930336
4044.32,4048.76,4027.42,4033.16,56.52086928
4032.23,4049.36,4032.09,4043.41,42.87743276
4042.02,4053.02,4037.99,4044.69,57.69487747
4046.1,4053.62,4038.95,4052.18,94.45994691
4052.18,4052.8,4037.79,4038.32,47.19297059
4040.23,4041.91,4033.06,4033.08,29.05899546
4033.07,4036.03,4030.19,4033.38,18.98334958
4032.91,4037.94,4030.42,4033.52,47.7700172
4033.52,4038.84,4025.88,4027.82,86.28677512
4024.29,4034.57,4023.19,4023.9,40.74197572
4025.54,4029.0,4008.41,4012.39,128.89242844
4012.5,4021.06,4008.4,4020.12,69.30084078
4021.12,4025.44,4011.12,4011.22,52.047883
4011.23,4017.82,4000.0,4017.82,413.81187236
4017.64,4017.64,4000.15,4009.93,326.06973684
4009.93,4018.84,4007.27,4011.23,422.94318769
4011.55,4020.0,4010.4,4019.76,66.72892791
4020.0,4025.0,4011.12,4011.42,24.92797254
4011.43,4016.1,4001.7,4001.7,15.7902955
4001.69,4008.73,3986.54,3989.5,389.98209596
3989.5,3997.42,3980.17,3993.7,83.47210975
3993.71,4005.8,3993.71,4000.49,186.75851064
4000.35,4007.36,3995.05,4007.21,45.30172642
4007.4,4020.0,4007.36,4020.0,44.47730127
4017.51,4032.09,4017.51,4024.49,71.04807413
4024.49,4048.75,4023.03,4040.65,464.7547697
4040.14,4045.51,4033.08,4045.31,116.79480492
4043.27,4043.27,4012.09,4024.58,143.58685857
4022.39,4034.39,4017.58,4017.58,356.7815312
4017.41,4029.17,4017.41,4019.97,96.6438068
4020.78,4032.09,4020.78,4032.09,104.82141337
4032.08,4039.44,4028.22,4030.35,468.93735286
4031.31,4037.28,4029.84,4031.01,64.21690673
4030.5,4040.51,4030.5,4036.99,60.59981283
4036.99,4043.85,4034.85,4043.3,74.40322547
4043.31,4047.92,4039.11,4046.06,72.07139739
4045.67,4059.53,4040.74,4052.0,466.30572328
4051.98,4053.69,4038.91,4040.5,185.38894731
4040.5,4048.92,4040.33,4041.23,58.86145306
4043.4,4050.0,4039.79,4049.99,80.68760517
4049.98,4051.37,4028.19,4030.39,147.13576725
4031.49,4037.0,4022.53,4036.99,64.61811261
4036.98,4075.0,4036.97,4075.0,455.74844478
4075.0,4082.66,4063.3,4070.61,292.00857481
4070.13,4072.23,4058.81,4062.35,197.18890972
4060.97,4070.0,4055.0,4062.81,550.18905367
4060.91,4080.17,4039.66,4051.4,397.82471107
4049.41,4050.36,4030.0,4031.28,123.49629288
4034.76,4036.8,4008.39,4020.76,316.54634412
4021.16,4058.18,4018.75,4057.43,185.84375268
4058.16,4081.61,4051.4,4081.61,180.4966384
4079.29,4093.9,4066.46,4080.36,1438.55672017
4079.55,4079.55,4050.45,4057.71,312.63345455
4058.23,4080.0,4051.56,4073.16,1158.26335959
4074.65,4093.46,4067.2,4070.22,374.38513637
4071.06,4086.36,4065.97,4066.4,221.73133213
4065.98,4067.26,4042.5,4052.4,537.34064138
4052.37,4085.0,4052.37,4084.77,202.07967251
4084.44,4093.7,4078.96,4079.42,1797.26759638
4079.22,4115.25,4079.22,4082.36,443.00913448
4085.32,4104.49,4059.82,4085.6,907.52221836
4085.6,4121.84,4084.1,4099.72,1544.98568509
4100.71,4101.21,4066.49,4084.44,424.81178135
4081.08,4102.32,4075.0,4076.41,470.97176485
4079.67,4080.59,4049.02,4054.98,451.42236944
4053.84,4059.37,4040.39,4046.36,153.75768762
4048.74,4057.22,4044.03,4044.03,228.5608552
4044.93,4049.56,4034.46,4035.21,140.11570657
4035.34,4062.87,4031.93,4060.24,1813.3986219
4060.24,4061.65,4054.14,4054.6,49.45029857
4054.35,4054.35,4016.8,4020.35,594.09621004
4020.0,4026.52,4015.0,4025.42,250.40883029
4025.65,4034.99,4014.99,4014.99,224.38503812
4014.31,4014.52,3992.9,3996.84,968.52838067
3997.83,4014.22,3997.83,4004.68,559.47335504
4004.67,4004.68,3979.83,3994.76,551.05100291
3994.83,4014.47,3994.83,4004.73,194.60212654
4003.57,4043.07,4003.11,4043.05,221.22772782
4040.91,4047.18,4028.54,4028.86,174.37929358
4030.74,4033.62,4017.79,4018.62,150.78035163
